id,state,y,x
5334,ADULT_FEMALE_G,285.0,182.0
5335,ADULT_FEMALE_G,4.0,221.0
5336,ADULT_MALE,2.0,227.0
5337,ADULT_FEMALE_G,4.0,170.0
5338,JUVENILE,11.0,169.0
5339,ADULT_FEMALE_G,13.0,175.0
5340,ADULT_MALE,3.0,224.0
5341,ADULT_FEMALE_G,5.0,173.0
5342,ADULT_MALE,14.0,166.0
5343,ADULT_MALE,65.0,1.0
5344,ADULT_MALE,4.0,214.0
5345,JUVENILE,285.0,178.0
5346,ADULT_MALE,5.0,220.0
5347,ADULT_FEMALE_G,1.0,230.0
5348,JUVENILE,5.0,225.0
5349,JUVENILE,41.0,23.0
5350,ADULT_FEMALE_G,57.0,5.0
5351,ADULT_MALE,3.0,222.0
5352,ADULT_MALE,39.0,17.0
5353,JUVENILE,62.0,4.0
5354,JUVENILE,5.0,225.0
5355,JUVENILE,62.0,4.0
5356,ADULT_FEMALE_G,1.0,213.0
5357,ADULT_FEMALE_G,4.0,220.0
5358,ADULT_MALE,11.0,206.0
5359,ADULT_FEMALE_G,9.0,217.0
5360,ADULT_MALE,3.0,221.0
5361,ADULT_FEMALE_G,13.0,165.0
5362,JUVENILE,41.0,23.0
5363,JUVENILE,11.0,169.0
5364,JUVENILE,285.0,178.0
5365,JUVENILE,5.0,225.0
5366,JUVENILE,11.0,169.0
5367,ADULT_FEMALE_G,3.0,176.0
5368,ADULT_FEMALE_G,9.0,165.0
5369,JUVENILE,62.0,4.0
5370,ADULT_FEMALE_G,50.0,1.0
5371,ADULT_FEMALE_G,0.0,227.0
5372,ADULT_MALE,6.0,165.0
5373,JUVENILE,41.0,23.0
5374,ADULT_FEMALE_G,0.0,176.0
5375,ADULT_MALE,6.0,218.0
5376,ADULT_MALE,1.0,211.0
5377,ADULT_FEMALE_G,47.0,24.0
5378,JUVENILE,11.0,169.0
5379,ADULT_FEMALE_G,325.0,199.0
5380,ADULT_FEMALE_G,9.0,164.0
5381,ADULT_MALE,4.0,174.0
5382,JUVENILE,5.0,225.0
5383,ADULT_FEMALE_G,62.0,5.0
5384,JUVENILE,5.0,225.0
5385,ADULT_FEMALE_G,305.0,141.0
5386,ADULT_FEMALE_G,2.0,213.0
5387,JUVENILE,62.0,4.0
5388,JUVENILE,5.0,225.0
5389,ADULT_FEMALE_G,3.0,230.0
5390,ADULT_FEMALE_G,286.0,175.0
5391,JUVENILE,5.0,225.0
5392,ADULT_FEMALE_G,21.0,189.0
5393,ADULT_MALE,57.0,7.0
5394,JUVENILE,62.0,4.0
5395,JUVENILE,5.0,225.0
5396,ADULT_FEMALE_G,290.0,180.0
5397,ADULT_MALE,0.0,223.0
5398,JUVENILE,5.0,225.0
5399,JUVENILE,5.0,225.0
5400,ADULT_FEMALE_G,3.0,232.0
5401,JUVENILE,41.0,23.0
5402,JUVENILE,41.0,23.0
5403,JUVENILE,62.0,4.0
5404,JUVENILE,62.0,4.0
5405,JUVENILE,5.0,225.0
5406,JUVENILE,62.0,4.0
5407,JUVENILE,5.0,225.0
5408,JUVENILE,5.0,225.0
5409,ADULT_MALE,60.0,2.0
5410,JUVENILE,5.0,225.0
5411,ADULT_FEMALE_G,50.0,10.0
5412,ADULT_FEMALE_G,50.0,5.0
5413,ADULT_MALE,64.0,4.0
5414,ADULT_MALE,11.0,167.0
5415,ADULT_FEMALE_G,65.0,4.0
5416,ADULT_FEMALE_G,311.0,179.0
5417,ADULT_MALE,291.0,180.0
5418,JUVENILE,62.0,4.0
5419,JUVENILE,5.0,225.0
5420,JUVENILE,5.0,225.0
5421,ADULT_MALE,311.0,177.0
5422,ADULT_MALE,11.0,164.0
5423,JUVENILE,11.0,169.0
5424,ADULT_FEMALE_G,39.0,10.0
5425,JUVENILE,5.0,225.0
5426,JUVENILE,284.0,175.0
5427,JUVENILE,5.0,225.0
5428,ADULT_FEMALE_G,36.0,15.0
5429,ADULT_FEMALE_G,61.0,2.0
5430,JUVENILE,284.0,175.0
5431,ADULT_FEMALE_G,6.0,215.0
5432,ADULT_MALE,56.0,2.0
5433,ADULT_FEMALE_G,50.0,8.0
5434,ADULT_FEMALE_G,1.0,209.0
5435,JUVENILE,5.0,225.0
5436,JUVENILE,62.0,4.0
5437,ADULT_MALE,54.0,30.0
5438,JUVENILE,62.0,4.0
5439,JUVENILE,5.0,225.0
5440,ADULT_MALE,7.0,207.0
5441,JUVENILE,5.0,225.0
5442,ADULT_MALE,38.0,8.0
5443,JUVENILE,11.0,169.0
5444,ADULT_FEMALE_G,308.0,131.0
5445,ADULT_FEMALE_G,59.0,5.0
5446,ADULT_FEMALE_G,61.0,2.0
5447,ADULT_FEMALE_G,287.0,180.0
5448,JUVENILE,11.0,169.0
5449,JUVENILE,285.0,178.0
5450,ADULT_FEMALE_G,5.0,214.0
5451,ADULT_FEMALE_G,2.0,229.0
5452,ADULT_MALE,51.0,2.0
5453,JUVENILE,62.0,4.0
5454,JUVENILE,62.0,4.0
5455,ADULT_FEMALE_G,279.0,177.0
5456,ADULT_FEMALE_G,298.0,186.0
5457,JUVENILE,11.0,169.0
5458,ADULT_FEMALE_G,36.0,14.0
5459,ADULT_FEMALE_G,46.0,12.0
5460,JUVENILE,41.0,23.0
5461,ADULT_FEMALE_G,1.0,207.0
5462,ADULT_MALE,11.0,169.0
5463,JUVENILE,5.0,225.0
5464,ADULT_FEMALE_G,51.0,6.0
5465,ADULT_MALE,60.0,4.0
5466,ADULT_MALE,8.0,205.0
5467,ADULT_FEMALE_G,38.0,8.0
5468,JUVENILE,307.0,173.0
5469,JUVENILE,285.0,178.0
5470,ADULT_FEMALE_G,0.0,217.0
5471,ADULT_FEMALE_G,14.0,164.0
5472,JUVENILE,62.0,4.0
5473,JUVENILE,62.0,4.0
5474,ADULT_MALE,9.0,170.0
5475,JUVENILE,284.0,175.0
5476,ADULT_FEMALE_G,3.0,222.0
5477,ADULT_FEMALE_G,2.0,215.0
5478,JUVENILE,304.0,148.0
5479,ADULT_FEMALE_G,7.0,164.0
5480,JUVENILE,5.0,225.0
5481,ADULT_FEMALE_G,63.0,6.0
5482,ADULT_MALE,63.0,0.0
5483,ADULT_FEMALE_G,57.0,6.0
5484,ADULT_FEMALE_G,48.0,1.0
5485,ADULT_MALE,3.0,232.0
5486,ADULT_FEMALE_G,9.0,208.0
5487,JUVENILE,62.0,4.0
5488,ADULT_MALE,7.0,169.0
5489,JUVENILE,285.0,178.0
5490,ADULT_FEMALE_G,59.0,7.0
5491,ADULT_FEMALE_G,7.0,221.0
5492,JUVENILE,11.0,169.0
5493,JUVENILE,5.0,225.0
5494,ADULT_FEMALE_G,52.0,26.0
5495,JUVENILE,5.0,225.0
5496,ADULT_FEMALE_G,1.0,228.0
5497,JUVENILE,5.0,225.0
5498,ADULT_FEMALE_G,63.0,2.0
5499,JUVENILE,62.0,4.0
5500,ADULT_MALE,285.0,177.0
5501,ADULT_FEMALE_G,6.0,171.0
5502,ADULT_MALE,56.0,3.0
5503,ADULT_MALE,4.0,227.0
5504,JUVENILE,11.0,169.0
5505,ADULT_FEMALE_G,6.0,166.0
5506,JUVENILE,62.0,4.0
5507,JUVENILE,11.0,169.0
5508,ADULT_FEMALE_G,1.0,155.0
5509,ADULT_FEMALE_G,5.0,205.0
5510,ADULT_FEMALE_G,4.0,230.0
5511,ADULT_FEMALE_G,50.0,12.0
5512,JUVENILE,11.0,169.0
5513,JUVENILE,284.0,175.0
5514,ADULT_FEMALE_G,296.0,173.0
5515,ADULT_FEMALE_G,52.0,10.0
5516,ADULT_FEMALE_G,52.0,6.0
5517,JUVENILE,5.0,225.0
5518,JUVENILE,284.0,175.0
5519,JUVENILE,307.0,146.0
5520,JUVENILE,11.0,169.0
5521,ADULT_MALE,49.0,10.0
5522,JUVENILE,284.0,175.0
5523,ADULT_MALE,54.0,10.0
5524,ADULT_FEMALE_G,9.0,164.0
5525,ADULT_FEMALE_G,5.0,207.0
5526,ADULT_FEMALE_G,3.0,219.0
5527,ADULT_FEMALE_G,297.0,189.0
5528,ADULT_FEMALE_G,11.0,160.0
5529,JUVENILE,11.0,169.0
5530,ADULT_MALE,10.0,217.0
5531,JUVENILE,307.0,173.0
5532,JUVENILE,304.0,148.0
5533,ADULT_FEMALE_G,11.0,168.0
5534,JUVENILE,11.0,169.0
5535,ADULT_FEMALE_G,54.0,9.0
5536,ADULT_MALE,7.0,219.0
5537,ADULT_MALE,14.0,166.0
5538,JUVENILE,11.0,169.0
5539,JUVENILE,11.0,169.0
5540,JUVENILE,62.0,4.0
5541,ADULT_FEMALE_G,10.0,159.0
5542,JUVENILE,5.0,225.0
5543,ADULT_MALE,53.0,1.0
5544,JUVENILE,285.0,178.0
5545,JUVENILE,285.0,178.0
5546,JUVENILE,5.0,225.0
5547,JUVENILE,5.0,225.0
5548,JUVENILE,5.0,225.0
5549,JUVENILE,11.0,169.0
5550,ADULT_MALE,303.0,179.0
5551,JUVENILE,285.0,178.0
5552,JUVENILE,11.0,169.0
5553,ADULT_FEMALE_G,32.0,12.0
5554,ADULT_MALE,5.0,216.0
5555,JUVENILE,11.0,169.0
5556,ADULT_FEMALE_G,324.0,197.0
5557,ADULT_MALE,64.0,3.0
5558,ADULT_FEMALE_G,10.0,217.0
5559,ADULT_FEMALE_G,4.0,210.0
5560,ADULT_FEMALE_G,7.0,222.0
5561,JUVENILE,62.0,4.0
5562,ADULT_MALE,7.0,222.0
5563,JUVENILE,11.0,169.0
5564,JUVENILE,5.0,225.0
5565,ADULT_MALE,5.0,225.0
5566,ADULT_FEMALE_G,7.0,166.0
5567,JUVENILE,11.0,169.0
5568,JUVENILE,62.0,4.0
5569,ADULT_FEMALE_G,53.0,7.0
5570,ADULT_MALE,37.0,15.0
5571,ADULT_FEMALE_G,277.0,175.0
5572,ADULT_FEMALE_G,285.0,174.0
5573,ADULT_MALE,0.0,223.0
5574,ADULT_MALE,45.0,3.0
5575,JUVENILE,5.0,225.0
5576,JUVENILE,62.0,4.0
5577,JUVENILE,307.0,173.0
5578,JUVENILE,62.0,4.0
5579,JUVENILE,5.0,225.0
5580,JUVENILE,11.0,169.0
5581,JUVENILE,11.0,169.0
5582,ADULT_FEMALE_G,9.0,164.0
5583,JUVENILE,5.0,225.0
5584,ADULT_FEMALE_G,11.0,169.0
5585,ADULT_FEMALE_G,43.0,24.0
5586,ADULT_MALE,0.0,207.0
5587,ADULT_FEMALE_G,290.0,168.0
5588,JUVENILE,11.0,169.0
5589,JUVENILE,41.0,23.0
5590,ADULT_FEMALE_G,48.0,13.0
5591,ADULT_FEMALE_G,302.0,168.0
5592,JUVENILE,5.0,225.0
5593,ADULT_FEMALE_G,48.0,10.0
5594,ADULT_FEMALE_G,5.0,167.0
5595,ADULT_MALE,4.0,225.0
5596,ADULT_FEMALE_G,302.0,165.0
5597,ADULT_FEMALE_G,59.0,6.0
5598,JUVENILE,307.0,173.0
5599,ADULT_FEMALE_G,4.0,168.0
5600,JUVENILE,11.0,169.0
5601,JUVENILE,62.0,4.0
5602,ADULT_MALE,42.0,24.0
5603,ADULT_FEMALE_G,9.0,170.0
5604,ADULT_MALE,66.0,2.0
5605,JUVENILE,62.0,4.0
5606,ADULT_FEMALE_G,5.0,168.0
5607,JUVENILE,11.0,169.0
5608,ADULT_FEMALE_G,286.0,178.0
5609,ADULT_FEMALE_G,5.0,231.0
5610,ADULT_FEMALE_G,302.0,177.0
5611,JUVENILE,11.0,169.0
5612,JUVENILE,5.0,225.0
5613,ADULT_FEMALE_G,1.0,210.0
5614,ADULT_FEMALE_U,285.0,177.0
5615,JUVENILE,11.0,169.0
5616,ADULT_MALE,7.0,167.0
5617,ADULT_MALE,1.0,175.0
5618,JUVENILE,11.0,169.0
5619,JUVENILE,41.0,23.0
5620,ADULT_MALE,57.0,4.0
5621,JUVENILE,62.0,4.0
5622,ADULT_MALE,5.0,214.0
5623,ADULT_FEMALE_G,1.0,206.0
5624,ADULT_MALE,300.0,170.0
5625,JUVENILE,5.0,225.0
5626,ADULT_MALE,2.0,220.0
5627,ADULT_FEMALE_G,59.0,0.0
5628,JUVENILE,62.0,4.0
5629,ADULT_FEMALE_G,12.0,164.0
5630,ADULT_FEMALE_G,293.0,188.0
5631,ADULT_FEMALE_G,14.0,162.0
5632,JUVENILE,62.0,4.0
5633,JUVENILE,5.0,225.0
5634,ADULT_MALE,7.0,166.0
5635,ADULT_FEMALE_G,7.0,222.0
5636,ADULT_FEMALE_G,2.0,230.0
5637,ADULT_FEMALE_G,0.0,178.0
5638,JUVENILE,5.0,225.0
5639,ADULT_FEMALE_G,58.0,9.0
5640,JUVENILE,11.0,169.0
5641,JUVENILE,5.0,225.0
5642,ADULT_FEMALE_G,311.0,178.0
5643,JUVENILE,5.0,225.0
5644,JUVENILE,307.0,173.0
5645,ADULT_FEMALE_G,3.0,218.0
5646,ADULT_MALE,294.0,176.0
5647,JUVENILE,11.0,169.0
5648,JUVENILE,5.0,225.0
5649,ADULT_MALE,326.0,169.0
5650,ADULT_FEMALE_G,5.0,218.0
5651,JUVENILE,5.0,225.0
5652,ADULT_MALE,65.0,1.0
5653,ADULT_MALE,9.0,169.0
5654,ADULT_FEMALE_G,12.0,162.0
5655,JUVENILE,11.0,169.0
5656,JUVENILE,62.0,4.0
5657,JUVENILE,5.0,225.0
5658,ADULT_FEMALE_G,51.0,5.0
5659,ADULT_FEMALE_G,58.0,7.0
5660,ADULT_FEMALE_G,11.0,162.0
5661,JUVENILE,11.0,169.0
5662,ADULT_FEMALE_G,40.0,15.0
5663,ADULT_MALE,14.0,166.0
5664,ADULT_FEMALE_G,9.0,216.0
5665,ADULT_FEMALE_G,6.0,222.0
5666,ADULT_FEMALE_G,284.0,168.0
5667,ADULT_FEMALE_G,2.0,228.0
5668,ADULT_MALE,2.0,228.0
5669,JUVENILE,62.0,4.0
5670,ADULT_FEMALE_G,9.0,205.0
5671,ADULT_FEMALE_G,57.0,8.0
5672,JUVENILE,11.0,169.0
5673,JUVENILE,62.0,4.0
5674,ADULT_FEMALE_G,0.0,228.0
5675,ADULT_MALE,9.0,204.0
5676,JUVENILE,284.0,175.0
5677,JUVENILE,62.0,4.0
5678,JUVENILE,285.0,178.0
5679,ADULT_MALE,305.0,178.0
5680,JUVENILE,5.0,225.0
5681,JUVENILE,5.0,225.0
5682,JUVENILE,11.0,169.0
5683,ADULT_FEMALE_G,7.0,215.0
5684,JUVENILE,5.0,225.0
5685,ADULT_FEMALE_G,281.0,174.0
5686,ADULT_MALE,8.0,163.0
5687,JUVENILE,5.0,225.0
5688,JUVENILE,62.0,4.0
5689,ADULT_FEMALE_G,50.0,4.0
5690,ADULT_FEMALE_G,55.0,8.0
5691,JUVENILE,5.0,225.0
5692,ADULT_FEMALE_G,54.0,1.0
5693,JUVENILE,11.0,169.0
5694,ADULT_FEMALE_G,294.0,174.0
5695,ADULT_FEMALE_G,4.0,216.0
5696,JUVENILE,11.0,169.0
5697,ADULT_MALE,5.0,226.0
5698,JUVENILE,5.0,225.0
5699,ADULT_FEMALE_G,4.0,215.0
5700,ADULT_MALE,59.0,4.0
5701,JUVENILE,11.0,169.0
5702,ADULT_MALE,7.0,222.0
5703,JUVENILE,11.0,169.0
5704,ADULT_MALE,1.0,220.0
5705,ADULT_MALE,8.0,161.0
5706,ADULT_MALE,56.0,32.0
5707,ADULT_MALE,59.0,8.0
5708,JUVENILE,307.0,173.0
5709,ADULT_FEMALE_G,1.0,224.0
5710,ADULT_MALE,7.0,223.0
5711,ADULT_MALE,2.0,174.0
5712,JUVENILE,62.0,4.0
5713,ADULT_MALE,46.0,4.0
5714,ADULT_FEMALE_G,42.0,7.0
5715,JUVENILE,62.0,4.0
5716,ADULT_FEMALE_G,11.0,163.0
5717,ADULT_MALE,295.0,168.0
5718,JUVENILE,62.0,4.0
5719,JUVENILE,41.0,23.0
5720,JUVENILE,284.0,175.0
5721,ADULT_MALE,11.0,164.0
5722,JUVENILE,284.0,175.0
5723,ADULT_MALE,1.0,209.0
5724,ADULT_MALE,3.0,214.0
5725,ADULT_FEMALE_G,8.0,215.0
5726,JUVENILE,5.0,225.0
5727,ADULT_FEMALE_G,298.0,171.0
5728,JUVENILE,284.0,175.0
5729,ADULT_FEMALE_G,5.0,226.0
5730,JUVENILE,307.0,173.0
5731,ADULT_MALE,3.0,230.0
5732,ADULT_MALE,62.0,1.0
5733,JUVENILE,5.0,225.0
5734,ADULT_MALE,5.0,172.0
5735,ADULT_FEMALE_G,3.0,229.0
5736,ADULT_FEMALE_G,8.0,166.0
5737,ADULT_FEMALE_G,6.0,219.0
5738,JUVENILE,62.0,4.0
5739,JUVENILE,11.0,169.0
5740,JUVENILE,5.0,225.0
5741,ADULT_MALE,56.0,31.0
5742,ADULT_FEMALE_G,2.0,207.0
5743,ADULT_MALE,58.0,2.0
5744,JUVENILE,11.0,169.0
5745,JUVENILE,11.0,169.0
5746,JUVENILE,62.0,4.0
5747,ADULT_FEMALE_G,2.0,217.0
5748,JUVENILE,62.0,4.0
5749,JUVENILE,307.0,173.0
5750,JUVENILE,11.0,169.0
5751,ADULT_MALE,59.0,0.0
5752,ADULT_FEMALE_G,35.0,8.0
5753,JUVENILE,11.0,169.0
5754,ADULT_FEMALE_G,46.0,9.0
5755,JUVENILE,41.0,23.0
5756,ADULT_FEMALE_G,12.0,208.0
5757,JUVENILE,11.0,169.0
5758,ADULT_FEMALE_G,2.0,223.0
5759,JUVENILE,62.0,4.0
5760,ADULT_FEMALE_G,13.0,207.0
5761,JUVENILE,284.0,175.0
5762,JUVENILE,62.0,4.0
5763,ADULT_FEMALE_G,13.0,166.0
5764,ADULT_MALE,297.0,170.0
5765,ADULT_FEMALE_G,5.0,169.0
5766,JUVENILE,285.0,178.0
5767,JUVENILE,5.0,225.0
5768,ADULT_MALE,2.0,223.0
5769,JUVENILE,5.0,225.0
5770,JUVENILE,11.0,169.0
5771,ADULT_FEMALE_G,301.0,193.0
5772,JUVENILE,284.0,175.0
5773,ADULT_FEMALE_G,49.0,21.0
5774,ADULT_FEMALE_G,55.0,5.0
5775,ADULT_FEMALE_G,51.0,5.0
5776,ADULT_MALE,11.0,168.0
5777,ADULT_MALE,11.0,166.0
5778,JUVENILE,11.0,169.0
5779,ADULT_FEMALE_G,73.0,0.0
5780,JUVENILE,5.0,225.0
5781,JUVENILE,62.0,4.0
5782,ADULT_MALE,11.0,162.0
5783,JUVENILE,62.0,4.0
5784,JUVENILE,11.0,169.0
5785,JUVENILE,5.0,225.0
5786,ADULT_FEMALE_G,5.0,210.0
5787,JUVENILE,5.0,225.0
5788,ADULT_FEMALE_G,5.0,216.0
5789,JUVENILE,11.0,169.0
5790,ADULT_FEMALE_G,56.0,1.0
5791,ADULT_FEMALE_G,3.0,222.0
5792,ADULT_FEMALE_G,10.0,159.0
5793,JUVENILE,5.0,225.0
5794,ADULT_MALE,7.0,171.0
5795,ADULT_FEMALE_G,34.0,12.0
5796,ADULT_FEMALE_G,16.0,163.0
5797,JUVENILE,5.0,225.0
5798,ADULT_MALE,7.0,168.0
5799,ADULT_FEMALE_G,3.0,230.0
5800,ADULT_FEMALE_G,12.0,165.0
5801,JUVENILE,284.0,175.0
5802,JUVENILE,307.0,173.0
5803,JUVENILE,285.0,178.0
5804,JUVENILE,41.0,23.0
5805,JUVENILE,5.0,225.0
5806,ADULT_MALE,19.0,177.0
5807,JUVENILE,5.0,225.0
5808,ADULT_MALE,2.0,229.0
5809,ADULT_MALE,42.0,10.0
5810,ADULT_FEMALE_G,2.0,217.0
5811,ADULT_MALE,3.0,173.0
5812,ADULT_FEMALE_G,3.0,223.0
5813,ADULT_MALE,34.0,12.0
5814,ADULT_MALE,48.0,4.0
5815,ADULT_MALE,285.0,173.0
5816,ADULT_FEMALE_G,5.0,174.0
5817,ADULT_FEMALE_G,4.0,221.0
5818,ADULT_FEMALE_G,8.0,167.0
5819,JUVENILE,284.0,175.0
5820,ADULT_FEMALE_G,48.0,7.0
5821,JUVENILE,5.0,225.0
5822,ADULT_FEMALE_G,300.0,175.0
5823,ADULT_FEMALE_G,5.0,218.0
5824,JUVENILE,62.0,4.0
5825,JUVENILE,5.0,225.0
5826,JUVENILE,284.0,175.0
5827,ADULT_FEMALE_G,55.0,2.0
5828,ADULT_FEMALE_G,8.0,170.0
5829,JUVENILE,307.0,173.0
5830,JUVENILE,5.0,225.0
5831,ADULT_FEMALE_G,47.0,5.0
5832,ADULT_FEMALE_G,11.0,164.0
5833,JUVENILE,5.0,225.0
5834,JUVENILE,11.0,169.0
5835,ADULT_MALE,3.0,215.0
5836,JUVENILE,284.0,175.0
5837,ADULT_FEMALE_G,63.0,4.0
5838,JUVENILE,11.0,169.0
5839,JUVENILE,285.0,178.0
5840,ADULT_FEMALE_G,12.0,166.0
5841,ADULT_FEMALE_G,9.0,217.0
5842,JUVENILE,41.0,23.0
5843,ADULT_FEMALE_G,8.0,168.0
5844,JUVENILE,5.0,225.0
5845,ADULT_FEMALE_G,2.0,228.0
5846,JUVENILE,284.0,175.0
5847,ADULT_MALE,11.0,206.0
5848,ADULT_FEMALE_G,9.0,163.0
5849,JUVENILE,5.0,225.0
5850,JUVENILE,285.0,178.0
5851,ADULT_FEMALE_G,9.0,168.0
5852,ADULT_FEMALE_G,0.0,221.0
5853,JUVENILE,62.0,4.0
5854,JUVENILE,11.0,169.0
5855,JUVENILE,5.0,225.0
5856,JUVENILE,11.0,169.0
5857,ADULT_FEMALE_G,52.0,26.0
5858,JUVENILE,11.0,169.0
5859,ADULT_MALE,50.0,6.0
5860,JUVENILE,5.0,225.0
5861,ADULT_MALE,40.0,14.0
5862,JUVENILE,5.0,225.0
5863,ADULT_FEMALE_G,2.0,207.0
5864,ADULT_FEMALE_G,14.0,207.0
5865,JUVENILE,5.0,225.0
5866,ADULT_FEMALE_G,87.0,4.0
5867,JUVENILE,11.0,169.0
5868,JUVENILE,62.0,4.0
5869,ADULT_FEMALE_G,319.0,161.0
5870,ADULT_FEMALE_G,6.0,217.0
5871,JUVENILE,11.0,169.0
5872,ADULT_FEMALE_G,61.0,1.0
5873,JUVENILE,5.0,225.0
5874,JUVENILE,5.0,225.0
5875,JUVENILE,5.0,225.0
5876,ADULT_FEMALE_G,292.0,177.0
5877,JUVENILE,11.0,169.0
5878,ADULT_FEMALE_G,60.0,2.0
5879,ADULT_FEMALE_G,15.0,164.0
5880,JUVENILE,5.0,225.0
5881,ADULT_FEMALE_G,1.0,216.0
5882,JUVENILE,62.0,4.0
5883,ADULT_MALE,13.0,164.0
5884,ADULT_FEMALE_G,0.0,222.0
5885,ADULT_MALE,11.0,169.0
5886,JUVENILE,5.0,225.0
5887,JUVENILE,62.0,4.0
5888,ADULT_MALE,8.0,171.0
5889,JUVENILE,62.0,4.0
5890,JUVENILE,284.0,175.0
5891,ADULT_MALE,42.0,5.0
5892,JUVENILE,5.0,225.0
5893,ADULT_MALE,2.0,224.0
5894,ADULT_FEMALE_G,15.0,165.0
5895,ADULT_FEMALE_G,54.0,7.0
5896,ADULT_MALE,9.0,166.0
5897,ADULT_FEMALE_G,301.0,180.0
5898,ADULT_FEMALE_G,6.0,213.0
5899,JUVENILE,11.0,169.0
5900,JUVENILE,62.0,4.0
5901,JUVENILE,284.0,175.0
5902,JUVENILE,62.0,4.0
5903,ADULT_MALE,7.0,166.0
5904,JUVENILE,5.0,225.0
5905,ADULT_MALE,49.0,4.0
5906,JUVENILE,5.0,225.0
5907,ADULT_MALE,280.0,152.0
5908,JUVENILE,5.0,225.0
5909,ADULT_FEMALE_G,46.0,17.0
5910,ADULT_FEMALE_G,10.0,166.0
5911,ADULT_MALE,291.0,178.0
5912,ADULT_FEMALE_G,3.0,224.0
5913,JUVENILE,5.0,225.0
5914,ADULT_FEMALE_G,2.0,188.0
5915,ADULT_MALE,1.0,218.0
5916,JUVENILE,307.0,173.0
5917,ADULT_FEMALE_G,11.0,206.0
5918,JUVENILE,11.0,169.0
5919,ADULT_FEMALE_G,49.0,5.0
5920,ADULT_MALE,7.0,225.0
5921,JUVENILE,11.0,169.0
5922,ADULT_FEMALE_G,0.0,223.0
5923,JUVENILE,284.0,175.0
5924,ADULT_FEMALE_G,284.0,181.0
5925,JUVENILE,307.0,173.0
5926,ADULT_FEMALE_G,314.0,157.0
5927,JUVENILE,285.0,178.0
5928,ADULT_FEMALE_G,6.0,168.0
5929,JUVENILE,5.0,225.0
5930,ADULT_FEMALE_G,20.0,183.0
5931,ADULT_FEMALE_G,3.0,170.0
5932,ADULT_MALE,9.0,167.0
5933,ADULT_FEMALE_G,12.0,166.0
5934,ADULT_MALE,35.0,11.0
5935,ADULT_FEMALE_G,5.0,226.0
5936,ADULT_FEMALE_G,6.0,219.0
5937,ADULT_FEMALE_G,15.0,163.0
5938,JUVENILE,11.0,169.0
5939,ADULT_MALE,301.0,175.0
5940,ADULT_FEMALE_G,2.0,144.0
5941,ADULT_FEMALE_G,9.0,168.0
5942,ADULT_FEMALE_G,299.0,165.0
5943,ADULT_MALE,7.0,164.0
5944,ADULT_FEMALE_G,56.0,27.0
5945,ADULT_MALE,281.0,170.0
5946,ADULT_FEMALE_G,4.0,223.0
5947,JUVENILE,62.0,4.0
5948,ADULT_MALE,45.0,31.0
5949,JUVENILE,62.0,4.0
5950,ADULT_FEMALE_G,2.0,222.0
5951,ADULT_FEMALE_G,4.0,169.0
5952,ADULT_FEMALE_G,51.0,5.0
5953,ADULT_FEMALE_G,53.0,6.0
5954,ADULT_FEMALE_G,45.0,25.0
5955,JUVENILE,11.0,169.0
5956,ADULT_FEMALE_G,3.0,176.0
5957,JUVENILE,5.0,225.0
5958,ADULT_FEMALE_G,9.0,162.0
5959,ADULT_MALE,63.0,6.0
5960,ADULT_MALE,1.0,221.0
5961,ADULT_FEMALE_G,41.0,10.0
5962,ADULT_FEMALE_G,5.0,222.0
5963,ADULT_FEMALE_G,8.0,204.0
5964,JUVENILE,11.0,169.0
5965,JUVENILE,11.0,169.0
5966,JUVENILE,5.0,225.0
5967,JUVENILE,62.0,4.0
5968,JUVENILE,41.0,23.0
5969,JUVENILE,11.0,169.0
5970,ADULT_FEMALE_G,6.0,171.0
5971,JUVENILE,284.0,175.0
5972,JUVENILE,5.0,225.0
5973,ADULT_MALE,4.0,230.0
5974,JUVENILE,5.0,225.0
5975,JUVENILE,62.0,4.0
5976,ADULT_MALE,4.0,218.0
5977,JUVENILE,62.0,4.0
5978,ADULT_MALE,58.0,3.0
5979,ADULT_FEMALE_G,46.0,8.0
5980,JUVENILE,11.0,169.0
5981,ADULT_FEMALE_G,12.0,164.0
5982,ADULT_FEMALE_G,3.0,211.0
5983,JUVENILE,62.0,4.0
5984,ADULT_MALE,4.0,216.0
5985,ADULT_FEMALE_G,48.0,2.0
5986,JUVENILE,11.0,169.0
5987,JUVENILE,284.0,175.0
5988,JUVENILE,5.0,225.0
5989,JUVENILE,285.0,178.0
5990,ADULT_MALE,66.0,3.0
5991,JUVENILE,5.0,225.0
5992,JUVENILE,62.0,4.0
5993,ADULT_MALE,6.0,173.0
5994,JUVENILE,5.0,225.0
5995,ADULT_FEMALE_G,57.0,4.0
5996,JUVENILE,11.0,169.0
5997,ADULT_FEMALE_G,8.0,168.0
5998,ADULT_MALE,51.0,10.0
5999,ADULT_FEMALE_G,13.0,161.0
6000,JUVENILE,11.0,169.0
6001,ADULT_MALE,9.0,162.0
6002,ADULT_FEMALE_G,281.0,173.0
6003,ADULT_MALE,6.0,211.0
6004,JUVENILE,62.0,4.0
6005,ADULT_FEMALE_G,317.0,181.0
6006,ADULT_FEMALE_G,0.0,221.0
6007,ADULT_FEMALE_G,6.0,166.0
6008,ADULT_MALE,283.0,172.0
6009,JUVENILE,284.0,175.0
6010,JUVENILE,62.0,4.0
6011,JUVENILE,5.0,225.0
